CustomerID,CreditScore,State,Age,Years,Balance,NumOfAccounts,HasCard,IsActiveMember,EstimatedSalary,CheckingAcct
15630363,437.0,New Jersey,39.0,0,102721.49,1,0,0,22192,0
15630402,594.0,New Jersey,31.0,9,0.0,1,0,1,5719,0
15630413,608.0,New Jersey,41.0,5,0.0,2,1,1,72462,0
15630419,634.0,New Jersey,44.0,9,149961.11,1,1,0,57122,0
15630466,797.0,New Jersey,45.0,8,0.0,1,0,0,125110,0
15630511,691.0,New Jersey,33.0,6,0.0,2,1,0,164075,0
15630551,696.0,New Jersey,33.0,2,163139.27,1,1,1,7035,0
15630580,751.0,Connecticut,34.0,9,108513.25,2,1,1,27098,0
15630641,846.0,New Jersey,37.0,6,127103.97,1,1,1,41516,0
15630661,614.0,New York,25.0,10,75212.28,1,1,0,58965,0
15630704,612.0,Connecticut,32.0,9,106520.73,2,1,0,177092,0
15630709,619.0,Connecticut,31.0,2,56116.3,2,0,0,2182,0
15630857,674.0,New York,39.0,6,0.0,2,1,1,9575,0
15630910,800.0,New Jersey,49.0,7,108007.36,1,0,0,47125,0
15630913,476.0,New York,69.0,1,105303.73,1,0,1,134260,0
15630920,724.0,New Jersey,34.0,2,154485.74,2,0,0,78561,0
15631054,625.0,New Jersey,24.0,1,0.0,2,1,1,180970,0
15631063,710.0,New Jersey,33.0,2,0.0,2,1,0,72945,0
15631072,690.0,New Jersey,38.0,1,94456.0,2,0,1,55034,0
15631159,705.0,Connecticut,41.0,4,72252.64,2,1,1,142515,0
15631162,631.0,New Jersey,32.0,10,0.0,2,0,1,196343,0
15631170,695.0,New Jersey,45.0,3,0.0,2,1,1,30794,0
15631201,472.0,New York,28.0,4,0.0,2,1,0,1802,0
15631217,663.0,New Jersey,40.0,6,156218.19,1,0,1,33608,0
15631222,485.0,New Jersey,39.0,2,75339.64,1,1,1,70665,0
15631267,641.0,New Jersey,50.0,6,153590.73,2,1,1,130911,0
15631310,537.0,New Jersey,53.0,3,0.0,1,1,1,91407,0
15631333,677.0,New York,25.0,8,130866.19,1,1,0,42410,0
15631339,791.0,New Jersey,28.0,4,0.0,1,1,0,174435,0
15631359,489.0,New Jersey,38.0,5,117289.92,1,0,0,85232,0
15631392,654.0,Connecticut,43.0,9,84673.17,2,0,1,82081,0
15631406,459.0,Connecticut,50.0,5,109387.9,1,1,0,155721,0
15631436,564.0,New Jersey,35.0,4,0.0,1,1,0,158938,0
15631451,604.0,New York,28.0,6,0.0,2,1,1,69056,0
15631457,639.0,New Jersey,37.0,5,98186.7,1,0,1,173387,0
15631460,671.0,New York,42.0,3,0.0,2,1,1,128449,0
15631481,673.0,New Jersey,51.0,8,79563.36,2,1,1,172201,0
15631512,597.0,New Jersey,26.0,8,149989.39,1,1,0,42331,0
15631603,813.0,New Jersey,32.0,1,122889.88,1,1,1,26476,0
15631639,704.0,New Jersey,40.0,6,95452.89,1,0,1,179965,0
15631681,807.0,New York,43.0,0,0.0,2,0,1,85523,0
15631685,523.0,Connecticut,60.0,1,163894.35,1,0,1,57062,0
15631693,697.0,New Jersey,36.0,7,0.0,2,1,1,74760,0
15631709,470.0,New York,31.0,2,101675.22,2,1,0,45034,0
15631721,691.0,Connecticut,38.0,9,163965.69,2,0,1,103511,0
15631739,704.0,New York,24.0,10,122109.78,1,1,1,127654,0
15631756,482.0,New Jersey,35.0,5,147813.05,2,0,0,109030,0
15631800,474.0,New Jersey,37.0,3,98431.37,1,0,0,75698,0
15631813,621.0,New Jersey,39.0,6,0.0,2,1,1,58884,0
15631838,606.0,New Jersey,61.0,5,108166.09,2,0,1,8643,0
15631848,727.0,New Jersey,26.0,9,121508.28,1,1,1,146785,0
15631868,744.0,New York,36.0,2,153804.44,1,1,1,87213,0
15631871,616.0,Connecticut,57.0,7,116936.81,1,1,1,104379,0
15631882,688.0,Connecticut,45.0,9,103399.87,1,0,0,129871,0
15631912,840.0,New Jersey,30.0,8,136291.71,1,1,0,54113,0
15631927,574.0,New York,28.0,7,0.0,2,0,0,185660,0
15632010,647.0,New York,33.0,7,121260.19,2,1,0,77216,0
15632050,779.0,New Jersey,41.0,10,99786.2,1,1,0,86928,0
15632069,776.0,New Jersey,39.0,8,125211.55,2,1,0,144496,0
15632079,720.0,Connecticut,37.0,8,156282.79,1,1,0,45986,0
15632125,606.0,Connecticut,45.0,5,63832.43,1,1,1,93708,0
15632143,652.0,New Jersey,31.0,2,119148.55,1,0,0,149740,0
15632185,663.0,New Jersey,42.0,1,82228.67,2,1,0,71360,0
15632210,657.0,Connecticut,25.0,2,171770.55,1,1,0,22746,0
15632256,541.0,New Jersey,29.0,7,127504.57,1,0,0,86174,0
15632263,574.0,New York,30.0,5,120355.0,1,1,0,137793,0
15632264,476.0,New Jersey,34.0,10,0.0,2,1,0,26261,0
15632272,792.0,New Jersey,42.0,2,0.0,2,1,0,92664,0
15632275,718.0,New Jersey,29.0,2,0.0,1,1,0,126337,0
15632324,602.0,New Jersey,59.0,7,0.0,2,1,1,162347,0
15632344,792.0,New Jersey,42.0,0,99045.93,2,1,0,47160,0
15632345,754.0,New Jersey,35.0,4,0.0,2,1,0,44831,0
15632365,542.0,Connecticut,33.0,8,142871.27,2,0,0,77738,0
15632439,698.0,New Jersey,39.0,4,0.0,2,0,1,47456,0
15632446,667.0,New Jersey,24.0,4,0.0,2,0,0,180330,0
15632472,472.0,New York,32.0,1,159397.75,1,0,1,57323,0
15632521,689.0,Connecticut,45.0,0,130170.82,2,1,0,150856,0
15632538,658.0,New York,32.0,5,145553.07,1,1,1,31485,0
15632551,625.0,Connecticut,31.0,4,77743.01,2,1,0,75336,0
15632575,559.0,New Jersey,70.0,9,0.0,1,1,1,122997,0
15632576,520.0,New Jersey,31.0,4,93249.4,1,1,0,77336,0
15632609,554.0,New Jersey,39.0,10,160132.75,1,1,0,32824,0
15632669,722.0,New York,32.0,4,0.0,2,1,1,113666,0
15632736,850.0,Connecticut,30.0,3,104911.35,2,1,1,42933,0
15632789,794.0,New Jersey,30.0,8,0.0,2,1,1,24114,0
15632793,638.0,New Jersey,29.0,9,103417.74,1,1,1,15336,0
15632816,521.0,Connecticut,49.0,2,127948.57,1,1,1,182765,0
15632826,493.0,New Jersey,38.0,3,134006.77,1,1,0,89578,0
15632848,634.0,New Jersey,36.0,1,69518.95,1,1,0,116238,0
15632850,731.0,New Jersey,37.0,8,0.0,2,1,1,170338,0
15632859,444.0,New Jersey,36.0,7,0.0,2,0,1,138744,0
15632899,662.0,New York,20.0,9,104508.77,2,0,0,73108,0
15632967,520.0,New Jersey,34.0,3,0.0,2,1,1,104704,0
15632977,745.0,New Jersey,47.0,5,0.0,2,0,0,145790,0
15633059,413.0,New Jersey,34.0,9,0.0,2,0,0,6534,0
15633064,438.0,New Jersey,36.0,4,0.0,2,1,0,64421,0
15633108,646.0,New Jersey,26.0,4,139848.17,1,1,0,164696,0
15633141,696.0,Connecticut,35.0,4,174902.26,1,1,0,69080,0
15633181,792.0,New Jersey,31.0,6,71269.89,2,0,1,125913,0
15633227,518.0,New Jersey,28.0,9,85146.36,1,0,0,2804,0
15633260,600.0,New Jersey,37.0,1,142663.46,1,0,1,88670,0
15633274,679.0,New Jersey,34.0,7,160515.37,1,1,0,121904,0
15633283,536.0,New Jersey,35.0,8,0.0,2,1,0,64833,0
15633378,692.0,New York,49.0,9,0.0,2,1,0,178343,0
15633419,622.0,Connecticut,28.0,1,143124.63,2,1,0,81724,0
15633461,639.0,Connecticut,38.0,5,130170.82,1,1,1,149600,0
15633474,586.0,New Jersey,51.0,2,138553.57,1,1,1,92406,0
15633516,526.0,New Jersey,42.0,1,0.0,1,0,1,168486,0
15633525,631.0,New Jersey,29.0,7,0.0,2,0,1,125877,0
15633531,717.0,New Jersey,76.0,9,138489.66,1,1,1,68400,0
15633537,540.0,Connecticut,42.0,9,87271.41,2,1,0,172573,0
15633546,652.0,New York,33.0,3,124832.51,1,1,0,195877,0
15633574,730.0,New Jersey,41.0,4,167545.32,1,1,0,128247,0
15633586,595.0,New Jersey,39.0,7,120962.13,1,0,0,23305,0
15633612,696.0,New Jersey,28.0,4,172646.82,1,1,1,116471,0
15633640,799.0,New Jersey,52.0,4,161209.66,1,1,1,89081,0
15633648,696.0,New York,51.0,5,0.0,2,1,0,55022,0
15633650,677.0,Connecticut,41.0,8,146720.98,2,1,1,4196,0
15633666,701.0,New York,33.0,7,123870.07,1,1,0,97795,0
15633729,488.0,New Jersey,43.0,10,112751.13,1,1,1,28332,0
15633818,786.0,New Jersey,32.0,9,0.0,2,1,0,133112,0
15633834,700.0,Connecticut,28.0,3,99705.69,2,0,0,146724,0
15633840,781.0,New Jersey,20.0,0,125023.1,2,1,1,108301,0
15633854,654.0,New Jersey,40.0,3,0.0,2,1,0,167889,0
15633866,753.0,Connecticut,30.0,1,110824.52,1,1,1,57896,0
15633870,850.0,New Jersey,36.0,10,0.0,2,1,1,100750,0
15633877,706.0,New York,42.0,8,95386.82,1,1,1,75732,0
15633897,725.0,Connecticut,39.0,1,50880.98,2,1,1,184024,0
15633922,755.0,New Jersey,30.0,4,123217.66,2,0,1,144183,0
15633944,644.0,New York,32.0,3,136659.74,1,1,1,14188,0
15633950,737.0,New Jersey,41.0,1,101960.74,1,1,1,123547,0
15634141,708.0,Connecticut,42.0,8,192390.52,2,1,0,823,0
15634143,581.0,New York,30.0,0,53291.86,1,0,0,196582,0
15634146,835.0,Connecticut,18.0,2,142872.36,1,1,1,117633,0
15634180,729.0,Connecticut,26.0,4,97268.1,2,1,0,39356,0
15634218,501.0,Connecticut,27.0,4,95331.83,2,1,0,132105,0
15634245,758.0,Connecticut,47.0,9,95523.16,1,1,0,73294,0
15634262,709.0,Connecticut,34.0,4,148375.19,2,1,1,21521,0
15634267,717.0,New Jersey,42.0,5,0.0,2,1,0,172665,0
15634281,720.0,Connecticut,43.0,10,110822.9,1,0,0,72862,0
15634295,470.0,New Jersey,35.0,1,96473.59,1,0,0,5962,0
15634310,509.0,New Jersey,30.0,6,0.0,2,1,0,180599,0
15634359,639.0,Connecticut,41.0,5,98635.77,1,1,0,199971,0
15634373,764.0,New Jersey,30.0,5,0.0,2,0,1,105156,0
15634375,710.0,New York,36.0,8,0.0,2,0,0,83206,0
15634491,652.0,New Jersey,30.0,2,176166.56,2,1,1,152211,0
15634501,441.0,New Jersey,60.0,1,140614.15,1,0,1,174381,0
15634564,593.0,New York,31.0,8,112713.34,1,1,1,176869,0
15634591,850.0,New Jersey,33.0,8,73059.38,1,1,1,186281,0
15634606,634.0,New York,52.0,1,0.0,2,1,1,176913,0
15634628,579.0,New Jersey,33.0,1,65667.79,2,0,0,164609,0
15634632,711.0,New Jersey,38.0,3,0.0,2,1,0,68488,0
15634719,704.0,New Jersey,31.0,0,0.0,2,1,0,183038,0
15634772,682.0,New York,59.0,0,122661.39,1,0,1,84804,0
15634792,516.0,New Jersey,40.0,9,0.0,2,0,1,33266,0
15634815,701.0,New Jersey,37.0,3,0.0,2,1,1,164268,0
15634896,521.0,New Jersey,39.0,6,0.0,2,0,1,27375,0
15634936,735.0,New Jersey,41.0,7,179904.0,1,1,1,137181,0
15634949,593.0,Connecticut,74.0,5,161434.36,2,1,1,65532,0
15635078,714.0,New York,45.0,0,124693.48,1,0,1,187194,0
15635097,599.0,Connecticut,39.0,2,188976.89,2,0,1,176142,0
15635125,566.0,New York,63.0,2,120787.18,2,1,1,52199,0
15635143,749.0,New Jersey,42.0,2,56726.83,2,0,1,185543,0
15635177,597.0,New York,66.0,3,0.0,1,1,1,70533,0
15635197,640.0,Connecticut,26.0,5,90402.77,1,1,1,3299,0
15635240,553.0,New Jersey,42.0,1,0.0,2,0,0,23822,0
15635244,716.0,New Jersey,29.0,6,0.0,2,1,1,98999,0
15635256,762.0,New Jersey,31.0,7,117687.35,1,1,1,159344,0
15635277,605.0,New York,47.0,7,142643.54,1,1,0,189310,0
15635285,647.0,New Jersey,28.0,8,0.0,2,1,1,91055,0
15635367,774.0,New Jersey,26.0,2,93844.69,1,1,0,28415,0
15635388,640.0,New York,47.0,6,89047.14,1,1,0,116286,0
15635459,667.0,Connecticut,27.0,3,106116.5,2,1,0,3675,0
15635500,605.0,Connecticut,75.0,2,61319.63,1,0,1,186655,0
15635502,443.0,New Jersey,44.0,2,0.0,1,1,0,159166,0
15635531,575.0,New York,30.0,8,0.0,2,1,0,185342,0
15635597,644.0,New Jersey,33.0,8,0.0,2,1,1,155294,0
15635598,812.0,New Jersey,29.0,6,0.0,2,0,0,168024,0
15635703,729.0,Connecticut,39.0,1,131513.26,1,1,1,193715,0
15635728,693.0,New Jersey,41.0,4,0.0,2,0,0,156381,0
15635752,685.0,Connecticut,38.0,4,111798.06,2,1,1,102185,0
15635775,781.0,New Jersey,33.0,3,89276.48,1,1,0,6959,0
15635776,686.0,Connecticut,43.0,5,154846.24,2,1,1,151904,0
15635893,693.0,New Jersey,28.0,8,0.0,2,1,1,158545,0
15635905,616.0,New York,32.0,6,0.0,2,1,1,43001,0
15635939,458.0,New Jersey,39.0,9,0.0,2,1,0,116343,0
15635972,484.0,New York,36.0,8,0.0,2,1,0,186136,0
15636016,588.0,New Jersey,34.0,3,120777.88,1,1,1,131730,0
15636024,692.0,New York,34.0,4,109699.08,1,1,1,37899,0
15636061,649.0,Connecticut,78.0,4,68345.86,2,1,1,142567,0
15636069,632.0,New York,28.0,7,155519.59,1,1,0,1843,0
15636105,758.0,New York,61.0,2,0.0,2,1,1,43982,0
15636238,611.0,New Jersey,40.0,1,0.0,2,1,1,102548,0
15636353,534.0,New York,35.0,4,0.0,2,0,0,9541,0
15636388,702.0,Connecticut,23.0,7,98775.23,1,1,0,114604,0
15636395,529.0,New Jersey,31.0,5,0.0,2,1,0,26817,0
15636396,627.0,New Jersey,35.0,7,0.0,2,0,1,193022,0
15636407,793.0,Connecticut,34.0,5,127758.09,1,1,0,143357,0
15636423,715.0,New Jersey,40.0,7,0.0,1,1,1,141359,0
15636444,535.0,Connecticut,53.0,5,141616.55,2,1,1,75889,0
15636478,621.0,New Jersey,31.0,7,136658.61,1,1,1,148689,0
15636520,692.0,New Jersey,27.0,1,125547.53,1,0,0,7900,0
15636521,744.0,New York,30.0,1,124037.28,1,1,1,142211,0
15636541,683.0,Connecticut,35.0,5,144961.97,1,0,1,26797,0
15636548,457.0,New York,44.0,7,0.0,2,0,0,185992,0
15636551,711.0,New Jersey,29.0,3,130181.47,2,1,0,31811,0
15636562,573.0,New York,44.0,8,0.0,2,0,0,62424,0
15636572,760.0,New Jersey,32.0,7,0.0,2,1,1,105969,0
15636589,794.0,New Jersey,41.0,7,0.0,2,1,1,74275,0
15636590,575.0,New Jersey,46.0,1,0.0,2,1,1,65998,0
15636595,602.0,New York,37.0,3,107592.89,2,0,1,153123,0
15636626,718.0,New Jersey,35.0,3,97560.16,1,1,1,53512,0
15636634,630.0,Connecticut,25.0,7,79656.81,1,1,0,93524,0
15636658,596.0,New Jersey,36.0,2,0.0,2,1,1,12067,0
15636673,667.0,New Jersey,31.0,1,119266.69,1,1,1,28258,0
15636684,727.0,New Jersey,34.0,10,0.0,2,1,1,198637,0
15636700,701.0,New Jersey,39.0,9,140236.98,1,0,1,146652,0
15636731,714.0,Connecticut,36.0,1,101609.01,2,1,1,448,0
15636756,545.0,New Jersey,23.0,2,0.0,2,1,0,189613,0
15636767,665.0,New York,32.0,10,0.0,1,1,1,22487,0
15636812,583.0,New Jersey,40.0,9,112701.04,1,0,0,29214,0
15636820,725.0,Connecticut,40.0,8,104149.66,1,1,0,62028,0
15636860,625.0,New Jersey,43.0,4,122351.29,1,1,0,71217,0
15636872,585.0,New Jersey,32.0,8,144705.87,2,0,0,171483,0
15636912,678.0,New York,38.0,3,124483.53,1,1,0,126253,0
15636935,797.0,New Jersey,29.0,1,0.0,2,1,1,132975,0
15636982,705.0,Connecticut,43.0,7,79974.55,1,1,1,103108,0
15637110,634.0,New York,35.0,10,0.0,1,1,0,82634,0
15637118,684.0,New Jersey,33.0,4,140700.61,1,1,0,103558,0
15637131,829.0,New Jersey,38.0,9,0.0,2,1,0,30530,0
15637138,660.0,New Jersey,34.0,1,0.0,2,1,0,9693,0
15637169,838.0,New York,67.0,4,103267.8,1,1,1,78310,0
15637178,803.0,New York,45.0,7,0.0,2,1,1,128378,0
15637235,794.0,New York,33.0,8,0.0,2,0,0,91340,0
15637240,541.0,New Jersey,46.0,4,124547.13,2,1,0,94499,0
15637315,601.0,New York,41.0,3,0.0,2,1,0,54343,0
15637324,657.0,New Jersey,28.0,7,0.0,2,0,1,5178,0
15637354,623.0,New Jersey,24.0,7,148167.83,2,1,1,109470,0
15637366,505.0,Connecticut,25.0,5,114268.85,2,1,1,126728,0
15637411,749.0,New Jersey,30.0,1,0.0,2,0,1,126552,0
15637414,618.0,New Jersey,24.0,7,128736.39,1,0,1,37148,0
15637427,461.0,New York,25.0,6,0.0,2,1,1,15306,0
15637428,660.0,New Jersey,35.0,7,0.0,2,1,0,13219,0
15637461,758.0,New Jersey,35.0,7,0.0,2,1,0,77952,0
15637522,507.0,New Jersey,31.0,0,106942.08,1,0,1,44001,0
15637593,722.0,New Jersey,20.0,6,0.0,2,1,0,195486,0
15637644,667.0,New Jersey,24.0,4,0.0,2,0,1,34336,0
15637646,756.0,New Jersey,31.0,10,122647.32,1,0,0,61667,0
15637650,549.0,New Jersey,50.0,9,94748.76,2,0,1,13608,0
15637678,661.0,New Jersey,35.0,5,0.0,1,1,0,155395,0
15637717,704.0,Connecticut,41.0,4,109026.8,2,1,1,43117,0
15637774,558.0,New Jersey,32.0,5,73494.21,1,0,0,136301,0
15637788,743.0,New Jersey,23.0,3,110203.77,1,1,0,95583,0
15637829,691.0,New Jersey,34.0,7,0.0,2,0,1,161559,0
15637857,616.0,New Jersey,31.0,8,0.0,1,0,1,76456,0
15637891,613.0,Connecticut,43.0,4,140681.68,1,0,1,20134,0
15637947,668.0,New York,32.0,1,134446.04,1,0,1,111241,0
15637954,730.0,New Jersey,35.0,0,155470.55,1,1,1,53718,0
15637977,542.0,Connecticut,25.0,8,139330.1,1,0,0,54372,0
15637979,664.0,Connecticut,36.0,2,127160.78,2,1,0,78141,0
15637993,711.0,New Jersey,36.0,9,137688.71,1,1,1,46884,0
15638003,648.0,New York,55.0,1,81370.07,1,0,1,181534,0
15638028,562.0,Connecticut,31.0,4,127237.25,2,0,1,143317,0
15638047,613.0,Connecticut,45.0,9,142765.24,2,1,0,34750,0
15638068,507.0,New York,32.0,7,0.0,2,1,0,67926,0
15638149,528.0,New Jersey,37.0,6,103772.45,1,1,0,197112,0
15638159,649.0,New York,36.0,6,86607.39,1,0,0,19825,0
15638231,730.0,New York,62.0,2,0.0,2,1,1,162889,0
15638247,700.0,New York,44.0,9,0.0,2,1,0,142288,0
15638257,682.0,New York,54.0,0,83102.72,2,1,1,54133,0
15638269,597.0,New Jersey,67.0,2,0.0,2,0,1,108646,0
15638272,609.0,New York,32.0,4,99883.16,1,1,1,120595,0
15638329,522.0,Connecticut,25.0,1,111432.13,1,1,1,168684,0
15638424,661.0,Connecticut,35.0,5,150725.53,2,0,1,113657,0
15638463,681.0,Connecticut,48.0,8,139480.18,1,1,1,163582,0
15638487,586.0,Connecticut,38.0,2,136858.42,1,0,1,189144,0
15638494,625.0,Connecticut,39.0,10,129845.26,1,1,1,96445,0
15638513,723.0,New Jersey,40.0,7,142856.95,2,0,0,38020,0
15638621,735.0,New York,39.0,1,60374.98,1,1,0,40224,0
15638646,669.0,New Jersey,43.0,1,160474.59,1,1,1,95963,0
15638730,711.0,New Jersey,21.0,0,82844.33,2,0,1,1409,0
15638751,838.0,New York,41.0,5,0.0,2,1,0,81314,0
15638774,719.0,New York,40.0,9,0.0,2,1,0,182224,0
15638788,550.0,New Jersey,32.0,8,97514.07,1,1,1,199139,0
15638803,733.0,New York,32.0,5,0.0,2,1,0,131625,0
15638806,645.0,New York,49.0,2,0.0,2,0,0,10023,0
15638871,639.0,New Jersey,77.0,6,80926.02,2,1,1,55829,0
15638963,678.0,New Jersey,22.0,4,174852.89,1,1,1,28149,0
15638983,684.0,New Jersey,38.0,5,133189.4,1,0,0,127388,0
15638988,684.0,New Jersey,54.0,6,0.0,2,1,1,94889,0
15639004,668.0,New Jersey,72.0,2,0.0,2,1,1,70784,0
15639049,489.0,New Jersey,31.0,7,139395.08,1,0,1,6121,0
15639133,773.0,New Jersey,50.0,4,0.0,2,1,0,129373,0
15639217,806.0,New Jersey,34.0,6,0.0,2,0,0,100810,0
15639252,603.0,New York,30.0,6,129548.5,2,1,1,19283,0
15639265,714.0,New Jersey,54.0,7,126113.28,1,1,0,112777,0
15639277,678.0,New Jersey,41.0,9,0.0,1,0,0,13160,0
15639303,589.0,Connecticut,48.0,5,126111.61,1,0,1,133961,0
15639314,589.0,New Jersey,32.0,2,0.0,2,0,1,9469,0
15639322,633.0,New York,33.0,4,137847.41,2,1,0,98349,0
15639368,732.0,New Jersey,25.0,0,110942.9,1,0,0,172577,0
15639415,850.0,New Jersey,35.0,3,162442.35,1,1,0,183567,0
15639530,679.0,New York,42.0,2,0.0,1,1,1,168294,0
15639549,718.0,Connecticut,33.0,4,70541.06,1,0,0,88593,0
15639552,603.0,Connecticut,40.0,8,148897.02,1,0,0,105053,0
15639576,691.0,New Jersey,26.0,9,136623.19,1,1,0,153228,0
15639590,758.0,New Jersey,30.0,3,141581.08,1,1,0,156249,0
15639662,710.0,New Jersey,38.0,2,0.0,2,1,0,96,0
15639665,846.0,New York,61.0,0,0.0,2,1,1,96202,0
15639669,746.0,New Jersey,36.0,9,127157.04,1,1,1,155700,0
15639788,577.0,New Jersey,39.0,10,0.0,2,1,0,10553,0
15639882,528.0,New Jersey,30.0,2,128262.72,2,1,0,50771,0
15640059,606.0,New Jersey,40.0,5,0.0,2,1,1,70899,0
15640106,613.0,New Jersey,40.0,7,124339.9,1,0,0,193310,0
15640133,661.0,New Jersey,34.0,0,0.0,2,1,0,185556,0
15640161,618.0,Connecticut,44.0,5,157955.83,2,0,0,139298,0
15640260,595.0,Connecticut,32.0,8,131081.66,2,1,1,69429,0
15640266,621.0,New York,41.0,5,104631.67,1,1,1,95551,0
15640268,652.0,New York,71.0,4,0.0,1,1,1,120107,0
15640280,850.0,New Jersey,39.0,4,127771.35,2,0,1,151739,0
15640377,526.0,New Jersey,36.0,0,0.0,2,1,0,97768,0
15640407,821.0,Connecticut,45.0,0,135827.33,2,1,1,131779,0
15640418,649.0,Connecticut,41.0,4,115897.73,1,1,0,143544,0
15640421,811.0,New Jersey,35.0,7,0.0,1,1,1,178,0
15640442,717.0,New Jersey,31.0,4,129722.57,1,0,0,41177,0
15640464,605.0,New Jersey,41.0,5,91612.91,1,1,1,28428,0
15640491,464.0,New Jersey,33.0,10,147493.7,2,1,0,100448,0
15640580,650.0,New Jersey,47.0,9,0.0,1,1,0,187944,0
15640627,611.0,New York,34.0,4,0.0,2,1,0,170951,0
15640635,769.0,New Jersey,29.0,8,0.0,2,1,1,172291,0
15640648,698.0,New Jersey,36.0,6,0.0,2,0,1,19232,0
15640667,662.0,New Jersey,41.0,4,0.0,2,1,0,126551,0
15640769,660.0,New Jersey,63.0,8,137841.53,1,1,1,42790,0
15640789,711.0,New Jersey,38.0,4,123345.85,1,1,0,141828,0
15640825,695.0,New York,46.0,3,122549.64,1,1,1,56298,0
15640855,729.0,Connecticut,40.0,5,113574.61,2,1,0,103396,0
15640865,636.0,Connecticut,31.0,9,80844.69,2,1,1,74642,0
15640866,718.0,New Jersey,29.0,3,0.0,1,0,1,134462,0
15640917,633.0,New Jersey,43.0,5,0.0,2,1,1,48250,0
15640922,791.0,New Jersey,52.0,7,0.0,1,1,1,122783,0
15640953,611.0,New Jersey,26.0,2,107508.93,2,1,1,120802,0
15641004,605.0,New York,48.0,10,150315.92,1,0,1,133486,0
15641007,614.0,New Jersey,38.0,4,72594.0,1,1,1,76042,0
15641009,544.0,New Jersey,37.0,3,84496.71,1,0,0,79972,0
15641043,648.0,New York,35.0,7,0.0,2,1,1,78436,0
15641091,695.0,New Jersey,31.0,5,106089.2,1,0,0,99538,0
15641110,708.0,New Jersey,41.0,0,0.0,1,1,0,128401,0
15641114,701.0,New Jersey,37.0,8,130091.5,1,1,1,120031,0
15641122,684.0,New Jersey,30.0,2,0.0,2,1,0,83474,0
15641136,629.0,New Jersey,32.0,2,0.0,2,0,1,77965,0
15641170,640.0,New York,36.0,4,0.0,1,0,0,173016,0
15641183,731.0,New York,25.0,8,96950.21,1,1,0,97878,0
15641250,794.0,New York,38.0,9,179581.31,1,1,0,23596,0
15641285,621.0,New York,50.0,3,163085.79,1,0,1,131048,0
15641298,512.0,Connecticut,42.0,9,93955.83,2,1,0,14829,0
15641411,756.0,New Jersey,23.0,1,112568.31,1,1,1,113408,0
15641474,638.0,New Jersey,46.0,9,139859.54,1,1,0,38967,0
15641480,571.0,New Jersey,32.0,5,131354.25,1,1,0,125257,0
15641490,850.0,Connecticut,25.0,8,69385.17,2,1,0,87834,0
15641575,577.0,New Jersey,37.0,2,127261.35,1,1,0,56185,0
15641582,735.0,Connecticut,43.0,10,123180.01,2,1,1,196673,0
15641585,850.0,New Jersey,40.0,6,97339.99,1,0,1,88815,0
15641595,685.0,New York,43.0,4,97392.18,2,1,0,43957,0
15641629,537.0,New York,38.0,1,0.0,2,0,1,41234,0
15641640,545.0,New York,33.0,7,173331.52,1,1,0,150453,0
15641655,700.0,New Jersey,26.0,2,0.0,2,0,0,50051,0
15641662,470.0,Connecticut,39.0,5,117469.91,2,0,0,63706,0
15641690,681.0,New York,67.0,7,0.0,2,0,1,163715,0
15641715,599.0,New Jersey,34.0,8,0.0,2,1,1,174197,0
15641732,543.0,New Jersey,36.0,3,0.0,2,0,0,26020,0
15641733,671.0,New Jersey,34.0,5,164757.56,1,1,0,110749,0
15641773,580.0,Connecticut,45.0,2,179334.83,2,1,1,169304,0
15641794,698.0,New Jersey,33.0,5,135658.73,2,0,1,39755,0
15641822,648.0,New Jersey,19.0,1,0.0,2,0,1,22102,0
15641835,683.0,New Jersey,72.0,3,140997.26,1,0,1,52876,0
15641850,717.0,New Jersey,40.0,0,98241.04,1,1,0,110887,0
15641877,681.0,New Jersey,47.0,9,97023.21,1,1,1,2168,0
15642004,686.0,New Jersey,25.0,1,0.0,2,0,1,16459,0
15642022,621.0,New York,34.0,8,0.0,1,0,0,47973,0
15642063,692.0,New Jersey,40.0,6,163505.16,1,0,0,90424,0
15642093,646.0,New Jersey,30.0,7,0.0,2,1,0,153567,0
15642099,679.0,New York,39.0,6,0.0,2,1,0,12266,0
15642137,695.0,New York,39.0,5,0.0,2,0,0,102764,0
15642160,850.0,New Jersey,38.0,5,0.0,2,1,0,16492,0
15642202,821.0,Connecticut,37.0,5,106453.53,2,0,1,127413,0
15642248,608.0,New York,66.0,8,123935.35,1,1,1,65758,0
15642291,685.0,New Jersey,23.0,8,0.0,2,1,1,112239,0
15642336,669.0,New Jersey,42.0,9,0.0,2,0,0,135630,0
15642394,529.0,New York,35.0,5,0.0,2,1,1,187289,0
15642448,656.0,New York,28.0,8,120047.77,1,1,1,137173,0
15642468,697.0,New Jersey,42.0,9,132739.26,2,0,0,174668,0
15642515,620.0,New Jersey,42.0,1,0.0,2,0,1,65566,0
15642544,723.0,New Jersey,34.0,5,0.0,2,0,1,12092,0
15642570,675.0,New York,35.0,8,0.0,2,1,0,29062,0
15642579,731.0,New York,37.0,1,128932.4,1,1,1,180713,0
15642619,603.0,New York,46.0,2,0.0,2,1,0,174479,0
15642636,755.0,New Jersey,29.0,9,117035.89,1,1,1,21862,0
15642655,731.0,New York,33.0,1,0.0,1,1,0,130727,0
15642709,474.0,New Jersey,30.0,9,0.0,2,0,0,63158,0
